Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Ecology_2_B,Ecology_3_B,Shops_2_B
1904,25,1.0,45.97279951501696,42.880931778541004,1.0,13,17.0,2014,0.069753361,53,4,900.0,1,11,201501.5345824407,True,True,True
10252,21,3.0,60.44391134620359,39.50092919674027,6.0,2,5.0,1966,0.194489265,47,3,125.0,3,5,194332.249120304,True,True,True
1794,47,1.0,36.45761131155671,19.872969711966228,5.0,5,24.0,2007,0.101872465,23,3,900.0,3,3,189627.2411904396,True,True,True
13392,1,1.0,42.44386486879974,32.781260192155735,1.0,5,17.0,1977,0.007122317,1,0,900.0,0,1,164904.84727007433,True,True,True
4555,119,1.0,32.86002887443827,23.94088310265783,5.0,3,9.0,1968,0.000995363,42,1,900.0,1,5,129339.26816358855,True,True,True
16584,61,3.0,54.526820684610605,38.90392661651829,6.0,3,9.0,1976,0.300322518,52,6,900.0,1,9,245215.47730896933,True,True,True
11624,46,1.0,42.9832833985921,24.224435446724684,37.0,15,16.0,1983,0.188783766,31,4,900.0,0,1,198450.73635343093,True,True,True
12100,1,3.0,79.3479552247171,32.781260192155735,1.0,4,17.0,1977,0.007122317,1,0,900.0,0,1,259715.0999930594,True,True,True
8627,105,2.0,46.245106307113645,30.906894527624495,5.0,5,5.0,1962,0.040242764,25,11,900.0,3,1,178240.00737776954,True,True,True
8003,148,2.0,39.02382039371991,24.473583510362936,4.0,6,9.0,1966,0.313924552,22,11,900.0,2,10,228808.370815354,True,True,True
8257,53,3.0,58.69147718119599,47.15015447890776,5.0,9,9.0,1971,0.049637257,34,0,229.0,1,3,262041.09891318055,True,True,True
1430,108,1.0,33.8292823783735,20.757271920459072,8.0,9,12.0,1973,0.0,23,2,900.0,0,4,183657.61215499975,True,True,True
978,23,2.0,65.73917898290412,32.781260192155735,1.0,5,17.0,1977,0.075778755,6,3,900.0,0,2,156742.81083204394,True,True,True
4857,6,2.0,63.04734257981203,41.07992295279402,10.0,6,25.0,2016,0.243204519,5,0,540.0,0,0,171909.5349482285,True,True,True
9144,63,1.0,39.931163362803694,21.49473367429233,8.0,12,16.0,1985,0.23861713,26,6,705.0,3,6,85312.11075853548,True,True,True
5371,84,1.0,44.27524429059872,25.308210033136568,6.0,8,12.0,1969,0.149666373,22,2,900.0,4,1,191814.83652426105,True,True,True
6459,5,2.0,46.661892143485325,31.326561184291144,5.0,5,5.0,1960,0.150817539,16,4,900.0,4,5,177194.90946202265,True,True,True
4931,101,2.0,40.94194776847922,23.782987380291573,7.0,5,9.0,1969,0.225824954,41,7,1548.0,3,2,158474.27541730867,False,True,True
6455,44,1.0,31.89348347603991,20.94667055523254,7.0,3,14.0,1973,0.175054867,36,3,900.0,1,0,182946.36203104112,True,True,True
13767,23,2.0,61.24533732469979,32.781260192155735,1.0,15,17.0,1977,0.075778755,6,3,900.0,0,2,153624.44229751136,True,True,True
2622,24,2.0,65.07898897519843,27.62686148396968,7.0,5,5.0,1959,0.111627393,50,8,900.0,2,3,284889.7728782213,True,True,True
478,6,1.0,65.68585090607534,32.781260192155735,1.0,13,17.0,1977,0.243204519,5,0,540.0,0,0,188642.5491755998,True,True,True
8766,8,3.0,68.51354878056793,47.981559079850655,6.0,2,12.0,1979,0.43788524,23,3,1084.0,0,5,250072.80346605985,True,True,True
16651,6,2.0,63.25924550355249,57.06887869515006,1.0,13,17.0,1977,0.243204519,5,0,540.0,0,0,168645.55021188135,True,True,True
16126,42,1.0,41.98620662447699,20.56640910675136,7.0,17,17.0,2008,0.158249043,21,0,900.0,1,0,164137.1515048191,True,True,True
6516,96,3.0,86.12661581879183,49.26933544712181,10.0,1,17.0,2002,0.041116354,53,4,900.0,1,4,267359.36576186755,True,True,True
8817,53,3.0,81.5142401661832,79.5502868605827,1.0,11,18.0,2018,0.049637257,34,0,229.0,1,3,335388.14968209947,True,True,True
14574,47,2.0,45.32348877760096,32.00145942545935,6.0,5,9.0,1972,0.298204575,16,3,900.0,1,3,183343.0759237648,True,True,True
3076,27,1.0,41.02403084281981,18.786663584890867,7.0,13,16.0,2014,0.211401214,9,0,900.0,0,1,79417.57218672169,True,True,True
15160,46,2.0,49.65365545860962,32.64164318053411,6.0,5,9.0,1969,0.188783766,31,4,900.0,0,1,224948.60131600717,True,True,True
12085,1,1.0,44.283957719104215,43.453314560645296,1.0,7,22.0,1977,0.007122317,1,0,900.0,0,1,146412.35930477886,True,True,True
5089,30,2.0,64.80289313515918,32.781260192155735,1.0,15,17.0,2017,7.81528e-05,22,2,1046.0,3,23,198985.61967987227,True,True,True
14127,42,1.0,42.48900424292274,20.48800852910884,7.0,10,16.0,2007,0.158249043,21,0,900.0,1,0,165633.22454307755,True,True,True
8128,10,2.0,50.38541926062573,50.06470864227687,8.0,6,17.0,1990,0.089039719,33,5,900.0,0,11,264581.6914375502,True,True,True
6137,22,3.0,79.6504394114378,32.781260192155735,1.0,19,20.0,1977,0.118537385,30,1,1183.0,1,0,216640.53885837708,True,True,True
10100,53,1.0,40.65549933910779,22.05776848447152,10.0,18,19.0,2017,0.049637257,34,0,229.0,1,3,199166.19839241388,True,True,True
3294,167,2.0,111.04579867495636,81.94045927590565,9.0,6,6.0,1940,0.050272014,21,14,1020.0,0,3,513239.4990815424,True,True,True
3779,5,1.0,34.46311354639066,20.56182303322385,5.0,3,5.0,1960,0.150817539,16,4,900.0,4,5,158433.1687747096,True,True,True
13004,25,1.0,43.32220144281334,41.51531555708381,10.0,19,25.0,2012,0.069753361,53,4,900.0,1,11,151000.61975072543,True,True,True
5005,27,1.0,38.75523552493164,20.04360860268966,10.0,16,17.0,2012,0.011654127,4,0,900.0,0,0,80559.3415736419,True,True,True
4418,27,2.0,65.48864503269596,32.781260192155735,1.0,11,12.0,1977,0.017647053,2,0,900.0,0,0,174435.95755171124,True,True,True
13124,94,1.0,35.74191628362617,18.684569907741245,6.0,8,9.0,1975,0.282797669,33,2,900.0,0,6,141729.12269481865,True,True,True
1560,59,2.0,65.04393558318965,39.40991815509657,7.0,2,5.0,1957,0.309479124,35,4,990.0,0,6,240308.6185087053,True,True,True
12074,94,3.0,108.95728543911696,51.063720763117935,27.0,2,22.0,2008,0.282797669,33,2,900.0,0,6,562559.6002169985,True,True,True
13546,94,1.0,36.877925912778,18.501876930807665,6.0,3,9.0,1971,0.282797669,33,2,900.0,0,6,157839.20760556922,True,True,True
2615,9,3.0,53.77905702686778,36.54988880634436,5.0,8,9.0,1972,0.31019913,11,1,900.0,0,0,161791.4564665744,True,True,True
8927,61,1.0,42.63631429235572,22.22709616266963,9.0,14,16.0,1983,0.300322518,52,6,900.0,1,9,194395.4193436807,True,True,True
9910,128,1.0,40.45384964828328,23.4439161064598,10.0,11,22.0,1990,0.0,27,0,30.0,2,8,188804.23384223183,True,True,True
5172,1,2.0,64.51143730838427,32.781260192155735,1.0,9,17.0,1977,0.007122317,1,0,900.0,0,1,229102.7959994131,True,True,True
14514,59,3.0,107.75061419637456,32.781260192155735,1.0,12,24.0,1977,0.019508796,37,11,176.0,5,5,544073.1782638407,True,True,True
5681,108,2.0,48.016550752886296,32.464898995376835,5.0,6,9.0,1972,0.0,23,2,900.0,0,4,226438.64110860185,True,True,True
1980,29,1.0,34.38266499530725,22.438041912650046,5.0,7,9.0,1965,0.069660344,31,4,900.0,1,2,153408.9607483802,True,True,True
4737,22,2.0,49.2211774041329,28.14457536698952,9.0,12,14.0,1977,0.118537385,30,1,1183.0,1,0,230797.64623393788,True,True,True
4967,104,2.0,61.58316763865656,42.25445508590869,6.0,4,8.0,1964,0.327018035,12,23,900.0,1,0,366925.2739464291,True,True,True
3875,27,3.0,78.76793036635894,58.620605480234296,10.0,7,12.0,1977,0.011654127,4,0,900.0,0,0,176042.28535431105,True,True,True
1437,46,3.0,85.54256040854709,47.512886084757206,11.0,11,17.0,2008,0.188783766,31,4,900.0,0,1,90312.06659624475,True,True,True
6674,54,1.0,52.08090459208712,32.781260192155735,30.0,18,28.0,2011,0.006076152,30,0,645.0,6,6,367353.5745662616,True,True,True
15326,8,3.0,83.21948767655502,46.83628783348282,11.0,14,14.0,2010,0.092290642,21,2,165.0,1,2,396107.47863712296,True,True,True
8694,8,2.0,44.96681657467396,28.41029907404075,6.0,3,9.0,1979,0.219006007,28,3,900.0,1,4,200029.48391893343,True,True,True
8439,92,3.0,62.759276114402816,46.03958871552637,6.0,5,12.0,1980,0.460556389,20,14,900.0,1,5,318762.3790332149,True,True,True
8816,57,3.0,79.53163832780405,47.00402027242569,12.0,8,14.0,2003,0.090799103,74,2,900.0,5,15,335917.07679435075,True,True,True
9591,1,3.0,81.68716016969981,32.781260192155735,1.0,7,17.0,1977,0.007122317,1,0,900.0,0,1,218492.7193784044,True,True,True
16304,39,1.0,37.99634821405783,23.45993483593153,9.0,11,16.0,1994,0.428825818,25,8,730.0,0,2,161845.78151863712,True,True,True
10247,99,2.0,55.29375581339264,31.264868717859784,9.0,12,12.0,1973,0.033493708,66,1,1322.0,3,8,189823.99865169276,True,True,True
8507,94,1.0,37.04161888658318,22.386195432144586,6.0,1,9.0,1973,0.127375905,43,3,900.0,3,9,144136.38024372965,True,True,True
14759,27,1.0,40.83554155731323,39.32271536285121,1.0,15,19.0,2016,0.211401214,9,0,900.0,0,1,91692.86137836648,True,True,True
1759,25,2.0,57.37022025424072,35.83089128675851,9.0,2,17.0,1993,0.069753361,53,4,900.0,1,11,214112.01650689504,True,True,True
7075,23,1.0,42.930185167115226,32.781260192155735,1.0,12,17.0,1977,0.075778755,6,3,900.0,0,2,144283.5367696915,True,True,True
15070,84,1.0,35.472918589650845,23.29667804007822,8.0,2,5.0,1960,0.149666373,22,2,900.0,4,1,154431.43758931803,True,True,True
12681,6,2.0,61.08484954730584,36.55411842175804,12.0,2,17.0,2016,0.243204519,5,0,540.0,0,0,188077.5127682633,True,True,True
930,66,2.0,45.42182384394349,30.02703903832473,6.0,7,9.0,1973,0.111627393,50,8,900.0,2,3,241567.4390972565,True,True,True
9790,120,3.0,92.8177178281892,57.633344496358006,9.0,13,16.0,1991,0.341071945,27,48,900.0,3,11,506757.45093449217,True,True,True
10382,67,3.0,80.34159259925882,50.08055068607111,8.0,6,14.0,1987,0.0077202819999999,38,2,900.0,0,4,373486.007136628,True,True,True
10745,101,2.0,49.64036987165679,29.37040649232115,5.0,5,5.0,1968,0.225824954,41,7,1548.0,3,2,184743.6632578544,False,True,True
13848,153,3.0,77.81085482138081,48.708323975858974,10.0,4,17.0,1994,0.033493708,66,1,1322.0,3,8,305857.99852488947,True,True,True
15524,59,3.0,78.82454211029264,47.01136276475553,10.0,2,16.0,1983,0.019508796,37,11,176.0,5,5,359306.3995587356,True,True,True
6508,23,2.0,67.14604873000572,33.9591539865958,7.0,5,17.0,2019,0.034656082,0,0,900.0,0,0,193130.58587111929,True,True,True
14883,1,1.0,41.79018492959154,32.781260192155735,1.0,4,20.0,1977,0.007122317,1,0,900.0,0,1,143626.31897519124,True,True,True
6855,1,1.0,48.785676108112746,32.781260192155735,10.0,11,20.0,1977,0.007122317,1,0,900.0,0,1,164566.3128266409,True,True,True
12907,5,2.0,43.1520679365497,29.48822861130024,5.0,1,5.0,1964,0.150817539,16,4,900.0,4,5,184949.25682856503,True,True,True
9325,27,1.0,42.16637391536585,32.781260192155735,1.0,14,17.0,1977,0.072157581,2,1,900.0,0,0,106827.78180414652,True,True,False
12899,187,1.0,37.15436387114613,15.73426079183671,7.0,9,16.0,2004,0.041116354,53,4,900.0,1,4,180146.80420360548,True,True,True
2305,53,1.0,34.2394609702116,23.141324340380763,6.0,4,9.0,1969,0.313924552,22,11,900.0,2,10,181843.4216485016,True,True,True
2377,34,2.0,57.35070031751031,32.781260192155735,10.0,25,30.0,1977,0.069753361,53,4,900.0,1,11,343821.9347439352,True,True,True
13053,11,3.0,60.79324417685827,42.067413620919815,6.0,3,9.0,1974,0.012338886,35,1,900.0,2,4,226708.4079403192,True,True,True
13495,42,1.0,41.56840611788026,23.59233086914705,7.0,8,12.0,2007,0.158249043,21,0,900.0,1,0,162194.8137813133,True,True,True
15034,34,1.0,45.03622414659903,40.48115255181728,0.0,5,17.0,2014,0.069753361,53,4,900.0,1,11,156998.07730957898,True,True,True
13350,6,1.0,48.1052281982363,32.781260192155735,1.0,16,17.0,1977,0.243204519,5,0,540.0,0,0,140349.45689139495,True,True,True
13098,37,2.0,68.73618333295529,60.93503256845512,1.0,13,19.0,2019,0.178916796,18,4,192.0,1,5,341669.45313100994,True,True,True
6327,146,3.0,75.03708532706841,45.8110370456175,9.0,11,37.0,2010,0.236108458,16,27,900.0,3,10,288203.4500753227,True,True,True
6352,109,4.0,100.90426263196274,65.11069835934879,10.0,8,22.0,1985,0.0,25,4,46.0,1,1,513832.46769021935,True,True,True
15083,3,1.0,36.44042244732288,23.215326571286145,8.0,15,16.0,1977,0.265088676,37,0,900.0,3,2,189427.7684535007,True,True,True
11977,55,2.0,54.92983334752278,32.689647451952965,9.0,7,17.0,1999,0.041365446,31,0,900.0,1,4,229545.9353598603,True,True,True
4605,11,2.0,58.63180649794639,33.12771677904148,9.0,4,16.0,1978,0.0001696759999999,36,0,900.0,1,1,244105.8599157489,True,True,True
2110,93,1.0,42.50100652680478,20.6348291554613,8.0,7,16.0,2006,0.050900058,43,1,30.0,2,3,166112.8071265953,True,True,True
7449,29,1.0,33.59009407159216,19.608496260276727,6.0,8,9.0,1971,0.086885265,10,2,1547.0,0,0,114696.05968134076,True,True,True
5941,58,3.0,58.839151536093,37.93895097718369,8.0,22,23.0,2008,0.1489038909999999,9,1,1430.0,3,2,259213.14382314525,True,True,True
12915,59,3.0,80.38447920267191,46.68372012823429,12.0,5,17.0,2011,0.309479124,35,4,990.0,0,6,215898.4477421489,True,True,True
12785,74,1.0,39.52630754321898,22.61315001819217,7.0,11,14.0,2006,0.371148999,34,1,750.0,2,5,175002.66508503028,True,True,True
6839,56,3.0,77.72408958884107,45.23623065320778,10.0,9,17.0,1987,0.0,23,4,900.0,2,6,428962.882881042,True,True,True
11996,23,1.0,41.03876036805144,36.049416024822186,0.0,12,16.0,2014,0.034656082,0,0,900.0,0,0,96009.20753502627,True,True,True
15491,62,3.0,54.127769322208174,36.76945809729112,6.0,4,9.0,1978,0.037177818,52,1,900.0,1,7,241930.1745222053,True,True,True
12572,6,2.0,66.08270893514195,60.85166517233361,1.0,14,17.0,2014,0.243204519,5,0,540.0,0,0,173219.51810903,True,True,True
8876,30,4.0,102.4955821873602,63.33801660165994,9.0,5,16.0,1985,7.81528e-05,22,2,1046.0,3,23,518163.4284850906,True,True,True
6701,124,3.0,102.55681684569672,55.719117659120286,14.0,15,21.0,2004,0.122090347,29,7,900.0,4,0,415837.17650176847,True,True,True
12520,54,1.0,57.06708281007854,54.54294979493705,1.0,9,10.0,2015,0.006076152,30,0,645.0,6,6,317505.9792502333,True,True,True
16185,61,2.0,66.38426929156482,33.938639312519534,12.0,2,17.0,2014,0.232205084,24,1,80.0,0,3,91611.58709056274,True,True,True
9340,162,3.0,109.63513599381494,57.97268980637975,12.0,16,16.0,2006,0.236108458,16,27,900.0,3,10,526299.2771428521,True,True,True
15369,52,1.0,38.890495705503774,32.781260192155735,1.0,3,17.0,1977,0.371148999,34,1,750.0,2,5,125315.17132318368,True,True,True
9112,6,3.0,76.14091269235378,32.781260192155735,0.0,9,17.0,1977,0.243204519,5,0,540.0,0,0,202280.20882726728,True,True,True
3410,87,3.0,61.05243416259882,45.51125734518987,6.0,3,9.0,1978,0.0,39,0,810.0,0,5,284057.26871086395,True,True,True
12623,133,2.0,48.59958727554447,28.653719096707963,6.0,5,9.0,1967,0.042307271,17,9,900.0,3,6,247894.5569511873,True,True,True
14568,157,1.0,34.08345621464551,19.68553595896357,9.0,9,12.0,1971,0.0,30,87,900.0,5,5,268256.9666004584,True,True,True
4882,21,1.0,39.79994308427514,22.490400741941585,7.0,14,14.0,2012,0.194489265,47,3,125.0,3,5,91134.02389274312,True,True,True
2745,45,3.0,82.19343095882851,32.781260192155735,1.0,17,17.0,1977,0.195781053,23,6,900.0,3,2,224868.6915218149,True,True,True
13515,93,1.0,38.07384989603194,18.856918262192004,10.0,12,17.0,2003,0.050900058,43,1,30.0,2,3,147209.67485552112,True,True,True
4991,93,3.0,52.08090459208712,32.781260192155735,1.0,1,1.0,1977,0.004949358,0,0,900.0,0,0,211180.7942193569,True,True,True
15143,47,1.0,40.4711189334332,21.56533796100269,8.0,4,16.0,1979,0.101872465,23,3,900.0,3,3,179653.08043223532,True,True,True
16250,5,1.0,45.16675626614589,44.877013535236266,1.0,5,5.0,1977,0.150817539,16,4,900.0,4,5,265601.35044877074,True,True,True
10718,84,1.0,44.07883668774883,18.397513621800396,10.0,3,12.0,1985,0.006076152,30,0,645.0,6,6,91785.48845797926,True,True,True
5445,6,2.0,64.3788914382488,5.1454126764924855,1.0,7,17.0,1977,0.243204519,5,0,540.0,0,0,168241.8370921503,True,True,True
12509,13,1.0,39.08882153371778,21.0841059614637,7.0,11,14.0,1997,0.090799103,74,2,900.0,5,15,197375.45484708835,True,True,True
14343,128,2.0,62.37714994763196,35.737959609436075,10.0,15,17.0,1991,0.0,27,0,30.0,2,8,292148.2479993152,True,True,True
9397,1,3.0,87.44633481676925,85.30670138151766,1.0,8,17.0,1977,0.007122317,1,0,900.0,0,1,281057.0942163466,True,True,True
9736,154,2.0,53.92360366174328,32.486776189197066,11.0,3,25.0,2003,0.460556389,20,14,900.0,1,5,304877.0801928317,True,True,True
8662,162,1.0,50.06179779929124,24.60006592925688,13.0,4,8.0,1956,0.174739084,17,9,100.0,0,3,366340.83759835776,True,True,True
14763,23,2.0,52.0353156352596,32.781260192155735,1.0,6,12.0,1977,0.034656082,0,0,900.0,0,0,93237.86125275688,True,True,True
5105,88,1.0,36.17908279382785,20.62673171712352,6.0,4,12.0,1973,0.127375905,43,3,900.0,3,9,150829.1027707621,True,True,True
15293,9,1.0,45.96645785692017,22.413074981120733,8.0,10,14.0,2002,0.13012277,8,0,900.0,0,0,136089.75563165502,True,True,True
9435,27,1.0,46.848992722249015,22.597569066968564,8.0,8,10.0,2007,0.041116354,53,4,900.0,1,4,142483.7106867975,True,True,True
4298,33,2.0,61.47234991295648,32.781260192155735,0.0,14,17.0,1977,0.236108458,16,27,900.0,3,10,293158.9755633569,True,True,True
5862,25,3.0,88.80569502520855,52.30758071345527,12.0,6,25.0,2019,0.069753361,53,4,900.0,1,11,306662.3196676105,True,True,True
9813,1,3.0,87.58828762878491,84.91053499182188,1.0,17,17.0,1977,0.007122317,1,0,900.0,0,1,245038.1883680728,True,True,True
7073,24,2.0,51.31174802719736,31.339055199052247,8.0,11,17.0,1997,0.111627393,50,8,900.0,2,3,276023.6361461987,True,True,True
8315,53,2.0,58.25705586106674,42.70401120267224,13.0,21,24.0,2017,0.049637257,34,0,229.0,1,3,320495.22751572705,True,True,True
2474,100,2.0,41.71413716796879,24.690700411112594,6.0,7,12.0,1973,0.200146802,23,8,770.0,2,0,234032.83622820093,True,True,True
2551,154,2.0,46.97442565615047,32.03553860351538,5.0,5,5.0,1962,0.460556389,20,14,900.0,1,5,208710.91445638184,True,True,True
6927,21,1.0,16.117154278583573,8.822988302708039,0.0,2,5.0,1965,0.194489265,47,3,125.0,3,5,79913.2678558117,True,True,True
2361,80,1.0,37.49458861355679,21.66907235633032,9.0,7,22.0,1986,0.0,39,0,810.0,0,5,175369.27194088284,True,True,True
7456,75,2.0,49.69543002625967,31.151334787155207,5.0,3,5.0,1965,0.307466659,30,9,325.0,2,5,175074.9187704664,True,False,True
11272,129,2.0,44.56449791088932,33.526765569159146,5.0,1,5.0,1966,0.020741326,24,5,1340.0,2,5,186952.68922463828,True,True,True
12980,27,1.0,42.44338850989541,4.723279823437145,1.0,8,17.0,1977,0.072157581,2,1,900.0,0,0,117241.48701185363,True,True,False
13775,53,1.0,31.672775440885204,19.81723329025549,8.0,7,9.0,1968,0.049637257,34,0,229.0,1,3,175903.57494500186,True,True,True
12830,24,2.0,44.65547244890982,27.22350454925681,6.0,5,5.0,1961,0.111627393,50,8,900.0,2,3,223383.8928484352,True,True,True
11956,62,3.0,86.221496329231,3.0323340876274707,1.0,3,15.0,2017,0.072157581,2,1,900.0,0,0,167544.24410576784,True,True,False
16375,23,2.0,65.56106837250263,32.781260192155735,1.0,14,17.0,1977,0.075778755,6,3,900.0,0,2,168499.83512185368,True,True,True
15458,33,1.0,33.2701357488681,32.781260192155735,0.0,4,12.0,1977,0.236108458,16,27,900.0,3,10,149263.2562763025,True,True,True
2993,34,1.0,44.47430362597132,19.61818341262857,9.0,14,24.0,2012,0.069753361,53,4,900.0,1,11,135163.32187732178,True,True,True
10803,128,3.0,77.33481366654698,46.8608904931877,9.0,7,17.0,1990,0.0,27,0,30.0,2,8,304787.66261418874,True,True,True
2834,25,2.0,48.417370436066896,48.03351756597429,1.0,24,25.0,2015,0.069753361,53,4,900.0,1,11,268202.8885550532,True,True,True
4993,173,2.0,54.92756868597071,33.01097177415857,9.0,6,17.0,1990,0.081943463,20,20,900.0,1,4,113863.77976179511,True,True,True
5387,56,1.0,39.79573104561339,22.90230434869881,7.0,5,17.0,1985,0.0,23,4,900.0,2,6,230995.3157184167,True,True,True
12178,17,2.0,59.89114301987495,34.83673830050567,10.0,11,22.0,1986,0.0,25,4,46.0,1,1,423184.94005076814,True,True,True
4501,2,1.0,37.399443419034206,22.253301904677823,9.0,6,12.0,1978,0.035145267,42,3,900.0,0,3,178631.00196014837,True,True,True
12871,10,3.0,76.77542504532225,47.137978373497646,9.0,12,17.0,1988,0.089039719,33,5,900.0,0,11,394360.1821027803,True,True,True
16457,23,2.0,59.18107141501626,32.781260192155735,0.0,3,4.0,1977,0.034656082,0,0,900.0,0,0,86633.32192294871,True,True,True
5809,58,2.0,53.35298135561335,52.73151204863503,9.0,8,17.0,1977,0.43788524,23,3,1084.0,0,5,175616.22721724625,True,True,True
8925,11,3.0,60.63420054465988,43.754993624424245,6.0,9,9.0,1969,0.0001696759999999,36,0,900.0,1,1,230387.66550946303,True,True,True
11009,25,1.0,46.31541210002106,23.194339476432,11.0,19,25.0,2009,0.069753361,53,4,900.0,1,11,87533.14808174847,True,True,True
5417,150,2.0,45.42742249765149,35.5563259398511,5.0,5,9.0,1966,0.020741326,24,5,1340.0,2,5,181662.0822841103,True,True,True
12433,52,1.0,31.87343112109241,22.36312717617991,6.0,2,4.0,1962,0.371148999,34,1,750.0,2,5,130365.026869043,True,True,True
12026,19,2.0,61.03004139175594,36.09150823628677,10.0,17,22.0,1995,0.000991363,33,3,900.0,1,9,294824.0858386291,True,True,True
3309,127,1.0,36.52800943176572,19.64538100731873,9.0,12,16.0,1983,0.486245621,13,19,900.0,0,6,219071.4034771808,True,True,True
10951,22,3.0,75.20508254308312,50.92253291294014,8.0,2,5.0,1958,0.118537385,30,1,1183.0,1,0,286893.7262745096,True,True,True
14817,67,1.0,38.77622588614621,21.85590858646717,7.0,8,12.0,1972,0.100455735,43,0,900.0,1,6,160372.81677248358,True,True,False
10176,1,3.0,75.08177165273419,74.71628965431384,1.0,13,17.0,2015,0.007122317,1,0,900.0,0,1,211523.60058713928,True,True,True
16387,184,2.0,54.63823550539608,33.67746657469261,8.0,11,12.0,1984,0.037316452,32,93,562.0,4,10,297163.9838614121,True,True,True
6017,28,2.0,66.91260265711517,33.9041853297428,10.0,18,23.0,2008,0.333891544,30,1,900.0,0,0,306061.9018575077,True,True,True
12469,58,3.0,77.91089059683281,45.10670654976175,10.0,4,17.0,1997,0.050755569,24,1,145.0,0,1,313755.989612161,True,True,True
14034,6,1.0,44.9200491285726,44.404519496977024,1.0,4,25.0,2015,0.243204519,5,0,540.0,0,0,126650.68637993648,True,True,True
945,6,1.0,40.49979116717184,32.781260192155735,1.0,3,17.0,1977,0.243204519,5,0,540.0,0,0,123124.69052129984,True,True,True
16663,96,1.0,39.58373768587651,21.132456716049123,10.0,8,16.0,2004,0.041116354,53,4,900.0,1,4,154045.5697295504,True,True,True
13166,88,2.0,44.65291105382333,28.722856840875085,5.0,10,12.0,1974,0.127375905,43,3,900.0,3,9,207534.6590234661,True,True,True
11938,168,2.0,60.52023711132944,37.576008378502,8.0,3,13.0,1958,0.341071945,27,48,900.0,3,11,324027.4407782486,True,True,True
3424,84,3.0,66.76135850265763,40.19671166062433,7.0,13,14.0,1988,0.149666373,22,2,900.0,4,1,297365.8286224745,True,True,True
5617,25,3.0,109.5599042997087,56.9278183419672,13.0,4,25.0,2009,0.069753361,53,4,900.0,1,11,461975.7705759389,True,True,True
2010,11,2.0,46.22964473350298,30.83689820085388,5.0,7,14.0,1972,0.038692987,28,1,1015.0,2,5,223678.7392163124,True,True,True
9960,26,2.0,80.24618674067246,41.5488772314843,14.0,20,30.0,2011,0.0,36,2,900.0,0,2,451810.0612786598,True,True,True
13818,7,3.0,115.25474136772252,56.40401756230901,19.0,16,17.0,2012,0.035145267,42,3,900.0,0,3,565355.9389967453,True,True,True
15377,34,4.0,101.8280903752867,97.2638859925635,10.0,22,25.0,2017,0.069753361,53,4,900.0,1,11,434032.19881722704,True,True,True
4748,8,2.0,46.98982040423668,32.84982526167725,5.0,9,9.0,1971,0.458174486,26,1,1130.0,1,5,166394.25491838928,True,False,True
3116,94,2.0,42.36240216437098,24.45023454418911,6.0,13,17.0,1974,0.127375905,43,3,900.0,3,9,208793.45650635543,True,True,True
5799,13,1.0,41.70761220459264,21.75509607866584,8.0,5,17.0,2002,0.090799103,74,2,900.0,5,15,190087.9037815587,True,True,True
10600,58,1.0,54.72812420298466,32.781260192155735,1.0,5,9.0,1977,0.43788524,23,3,1084.0,0,5,102859.93435873164,True,True,True
11882,47,1.0,39.95878753007461,22.63484640743236,8.0,14,16.0,1980,0.101872465,23,3,900.0,3,3,203798.5291211973,True,True,True
1442,48,1.0,41.40946129410274,41.24678540969218,1.0,3,17.0,2016,0.041124634,46,5,900.0,1,10,190891.69391079916,True,True,True
7092,109,2.0,44.96352954533676,30.28228620713121,5.0,2,9.0,1966,0.093442564,23,5,900.0,2,4,268535.15550754353,True,True,True
126,20,1.0,32.7389453542636,23.124698282920694,5.0,5,9.0,1962,0.019508796,37,11,176.0,5,5,176739.17411946208,True,True,True
9554,62,1.0,53.58001145121727,32.781260192155735,9.0,14,17.0,1977,0.072157581,2,1,900.0,0,0,134850.66830939075,True,True,False
8896,21,1.0,32.58555728807074,21.09060403893493,6.0,5,9.0,1969,0.194489265,47,3,125.0,3,5,145834.22082293153,True,True,True
4202,128,2.0,55.35845511803225,34.303293817084146,11.0,3,19.0,2000,0.0,27,0,30.0,2,8,238229.0240838835,True,True,True
2735,53,1.0,33.20933548738583,20.290246700350146,5.0,9,9.0,1969,0.049637257,34,0,229.0,1,3,186933.36949519868,True,True,True
9885,23,2.0,61.31306667030389,32.781260192155735,1.0,6,25.0,1977,0.075778755,6,3,900.0,0,2,150684.16234950782,True,True,True
4137,75,1.0,31.60726209231571,22.81232839622308,5.0,3,5.0,1962,0.122090347,29,7,900.0,4,0,134903.17295862298,True,True,True
161,71,1.0,40.33798661072887,24.81122035005217,8.0,5,12.0,1984,0.407276235,9,0,370.0,0,0,125817.70945460867,False,True,False
16761,27,2.0,60.81748927486127,31.96974194471764,1.0,10,10.0,2017,0.017647053,2,0,900.0,0,0,194147.4671821566,True,True,True
8554,23,2.0,53.949294449682505,32.781260192155735,1.0,7,17.0,1977,0.075778755,6,3,900.0,0,2,146596.32784172718,True,True,True
3074,109,2.0,61.63679502991506,33.055403456144326,9.0,10,14.0,1980,0.0,25,4,46.0,1,1,412668.4370163375,True,True,True
